tab	measurements
citations	description	dir_dec	dir_inc	experiment	instrument_codes	magn_mass	magn_moment	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
na	ARM2	317.01	-80.57	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.00129	3.36432e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT172	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2158	pmagpy-4.2.96	B-5-2	u	0.01	0.0			172	273.0
na	ARM2	319.17	-80.73	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001045	2.72536e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT173	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2159	pmagpy-4.2.96	B-5-2	u	0.015	0.0			173	273.0
na	ARM2	320.03	-80.38	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0008528	2.2241024e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT174	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2160	pmagpy-4.2.96	B-5-2	u	0.02	0.0			174	273.0
na	ARM2	319.93	-80.19	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0006952	1.8130816e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT175	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2161	pmagpy-4.2.96	B-5-2	u	0.025	0.0			175	273.0
na	ARM2	324.87	-79.43	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0006001	1.5650608e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT176	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2162	pmagpy-4.2.96	B-5-2	u	0.03	0.0			176	273.0
na	ARM2	327.44	-79.73	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0005157	1.3449456e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT177	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2163	pmagpy-4.2.96	B-5-2	u	0.035	0.0			177	273.0
na	ARM2	334.58	-79.03	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004436	1.1569088e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT178	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2164	pmagpy-4.2.96	B-5-2	u	0.04	0.0			178	273.0
na	ARM2	332.32	-79.34	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003892	1.0150335999999998e-05	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT179	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2165	pmagpy-4.2.96	B-5-2	u	0.045	0.0			179	273.0
na	ARM2	343.95	-78.75	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.000337	8.78896e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT180	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2166	pmagpy-4.2.96	B-5-2	u	0.05	0.0			180	273.0
na	ARM2	338.11	-78.53	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002864	7.469312e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT181	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2167	pmagpy-4.2.96	B-5-2	u	0.055	0.0			181	273.0
na	ARM2	348.29	-76.55	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002415	6.298319999999999e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT182	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2168	pmagpy-4.2.96	B-5-2	u	0.06	0.0			182	273.0
na	ARM2	350.47	-75.87	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002008	5.236864e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT183	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2169	pmagpy-4.2.96	B-5-2	u	0.065	0.0			183	273.0
na	ARM2	345.31	-74.83	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001582	4.125855999999999e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT184	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2170	pmagpy-4.2.96	B-5-2	u	0.07	0.0			184	273.0
na	ARM2	1.53	-70.77	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001251	3.262608e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT185	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2171	pmagpy-4.2.96	B-5-2	u	0.075	0.0			185	273.0
na	ARM2	11.64	-68.71	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	9.087e-05	2.3698896e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT186	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2172	pmagpy-4.2.96	B-5-2	u	0.08	0.0			186	273.0
na	ARM2	20.43	-51.93	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	6.541e-05	1.7058928e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT187	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2173	pmagpy-4.2.96	B-5-2	u	0.085	0.0			187	273.0
na	ARM2	10.15	-41.61	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	3.567e-05	9.302736e-07	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT188	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2174	pmagpy-4.2.96	B-5-2	u	0.09	0.0			188	273.0
na	ARM2	23.25	10.93	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	2.775e-05	7.2372e-07	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT189	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2175	pmagpy-4.2.96	B-5-2	u	0.095	0.0			189	273.0
na	ARM2	38.74	44.36	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	4.041e-05	1.0538928e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT190	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2176	pmagpy-4.2.96	B-5-2	u	0.1	0.0			190	273.0
na	ARM2	37.2	60.18	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	5.483e-05	1.4299664e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT191	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2177	pmagpy-4.2.96	B-5-2	u	0.105	0.0			191	273.0
na	ARM2	31.01	75.35	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	7.389e-05	1.9270512e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT192	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2178	pmagpy-4.2.96	B-5-2	u	0.11	0.0			192	273.0
na	ARM2	57.79	71.4	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	9.187e-05	2.3959696e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT193	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2179	pmagpy-4.2.96	B-5-2	u	0.115	0.0			193	273.0
na	ARM2	55.0	74.38	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001001	2.610608e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT194	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2180	pmagpy-4.2.96	B-5-2	u	0.12	0.0			194	273.0
na	ARM2	60.99	72.89	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001148	2.993984e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT195	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2181	pmagpy-4.2.96	B-5-2	u	0.125	0.0			195	273.0
na	ARM2	62.18	75.05	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001194	3.113952e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT196	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2182	pmagpy-4.2.96	B-5-2	u	0.13	0.0			196	273.0
na	ARM2	65.92	77.92	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001308	3.411264e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT197	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2183	pmagpy-4.2.96	B-5-2	u	0.135	0.0			197	273.0
na	ARM2	65.1	78.34	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001354	3.531232e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT198	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2184	pmagpy-4.2.96	B-5-2	u	0.14	0.0			198	273.0
na	ARM2	71.42	77.1	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.00014	3.6512e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT199	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2185	pmagpy-4.2.96	B-5-2	u	0.145	0.0			199	273.0
na	ARM2	58.31	77.35	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001479	3.857231999999999e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT200	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2186	pmagpy-4.2.96	B-5-2	u	0.15	0.0			200	273.0
na	ARM2	63.33	75.3	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001432	3.734656e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT201	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2187	pmagpy-4.2.96	B-5-2	u	0.155	0.0			201	273.0
na	ARM2	68.13	75.96	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0001425	3.7164e-06	273.0	B-5-2:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT202	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2188	pmagpy-4.2.96	B-5-2	u	0.16	0.0			202	273.0
na	NRM0	11.3	34.23	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.003117	8.272518e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	LT-NO:LP-DIR-AF:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2189	pmagpy-4.2.96	B-6-1N	u	0.0	0.0			0	273.0
na	NRM	10.96	36.04	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002784	7.388736e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT1	LT-LT-Z:LP-DIR-AF:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2190	pmagpy-4.2.96	B-6-1N	u	0.0	0.0			1	77.0
na	NRM	11.15	35.67	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002668	7.080872e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT2	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2191	pmagpy-4.2.96	B-6-1N	u	0.005	0.0			2	273.0
na	NRM	11.21	35.48	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002354	6.247516000000001e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT3	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2192	pmagpy-4.2.96	B-6-1N	u	0.01	0.0			3	273.0
na	NRM	11.53	35.48	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.002037	5.406198e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT4	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2193	pmagpy-4.2.96	B-6-1N	u	0.015	0.0			4	273.0
na	NRM	11.32	35.43	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001792	4.755968e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT5	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2194	pmagpy-4.2.96	B-6-1N	u	0.02	0.0			5	273.0
na	NRM	11.21	35.49	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001625	4.31275e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT6	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2195	pmagpy-4.2.96	B-6-1N	u	0.025	0.0			6	273.0
na	NRM	11.49	35.6	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001491	3.957114e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT7	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2196	pmagpy-4.2.96	B-6-1N	u	0.03	0.0			7	273.0
na	NRM	11.64	35.35	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001386	3.678444e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT8	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2197	pmagpy-4.2.96	B-6-1N	u	0.035	0.0			8	273.0
na	NRM	11.43	35.49	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001297	3.442238e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT9	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2198	pmagpy-4.2.96	B-6-1N	u	0.04	0.0			9	273.0
na	NRM	11.89	35.23	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001225	3.25115e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT10	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2199	pmagpy-4.2.96	B-6-1N	u	0.045	0.0			10	273.0
na	NRM	11.66	35.32	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001144	3.036176e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT11	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2200	pmagpy-4.2.96	B-6-1N	u	0.05	0.0			11	273.0
na	NRM	11.5	35.3	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001017	2.699118e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT12	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2201	pmagpy-4.2.96	B-6-1N	u	0.06	0.0			12	273.0
na	NRM	11.76	35.49	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0009035	2.397889e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT13	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2202	pmagpy-4.2.96	B-6-1N	u	0.07	0.0			13	273.0
na	NRM	11.59	34.92	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0008101	2.1500054e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT14	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2203	pmagpy-4.2.96	B-6-1N	u	0.08	0.0			14	273.0
na	NRM	11.67	35.3	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0007099	1.8840746e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT15	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2204	pmagpy-4.2.96	B-6-1N	u	0.09	0.0			15	273.0
na	NRM	10.17	35.59	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0006296	1.6709584e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT16	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2205	pmagpy-4.2.96	B-6-1N	u	0.1	0.0			16	273.0
na	NRM	10.95	35.58	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0005618	1.4910172e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT17	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2206	pmagpy-4.2.96	B-6-1N	u	0.11	0.0			17	273.0
na	NRM	10.52	35.46	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004936	1.3100144e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT18	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2207	pmagpy-4.2.96	B-6-1N	u	0.12	0.0			18	273.0
na	NRM	10.87	35.08	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0004371	1.1600634e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT19	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2208	pmagpy-4.2.96	B-6-1N	u	0.13	0.0			19	273.0
na	NRM	10.63	34.59	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003907	1.0369178e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT20	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2209	pmagpy-4.2.96	B-6-1N	u	0.14	0.0			20	273.0
na	NRM	11.8	35.2	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003478	9.230612e-06	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT21	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2210	pmagpy-4.2.96	B-6-1N	u	0.15	0.0			21	273.0
na	NRM	9.01	35.1	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0003221	8.548534000000001e-06	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT22	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2211	pmagpy-4.2.96	B-6-1N	u	0.16	0.0			22	273.0
na	NRM	11.43	34.35	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002943	7.810722e-06	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT23	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2212	pmagpy-4.2.96	B-6-1N	u	0.17	0.0			23	273.0
na	NRM	9.7	34.32	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0002632	6.985328000000001e-06	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT24	LT-AF-Z:LP-DIR-AF:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2213	pmagpy-4.2.96	B-6-1N	u	0.18	0.0			24	273.0
na	ARM00	301.94	-59.97	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001923	5.103642e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT25	LT-AF-I:LT-NRM-PAR:LP-ARM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2214	pmagpy-4.2.96	B-6-1N	u	0.0	5e-05	301.94	-59.97	25	273.0
na	ARM0	152.86	-63.09	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001377	3.654558e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT26	LT-AF-I:LT-NRM-PAR:LT-LT-Z:LP-ARM-AFD:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2215	pmagpy-4.2.96	B-6-1N	u	0.0	5e-05	301.94	-59.97	26	77.0
na	ARM0	152.24	-63.52	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.001298	3.444892e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT27	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2216	pmagpy-4.2.96	B-6-1N	u	0.005	0.0			27	273.0
na	ARM0	149.83	-63.93	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.00108	2.86632e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT28	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2217	pmagpy-4.2.96	B-6-1N	u	0.01	0.0			28	273.0
na	ARM0	146.76	-64.78	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	KCC-DSPIN	0.0008723	2.3150842e-05	273.0	B-6-1N:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT29	LT-AF-Z:LP-ARM-AFD:LT-AF-Z-TUMB:LP-PI-TRM:LP-PI-ALT-AFARM:LP-LT	g	2218	pmagpy-4.2.96	B-6-1N	u	0.015	0.0			29	273.0
